iter	RMSE
269	0.05634842076
270	0.05634767266
271	0.05634703393
272	0.05634677771
273	0.05634673994
274	0.05634521499
275	0.05634450258
276	0.05634331144
277	0.05634297243
278	0.05634288192
279	0.05634182588
280	0.05634182585
281	0.05634169681
282	0.05634169681
283	0.0563405268
284	0.05634044344
285	0.05633926085
286	0.05633926056
287	0.05633853466
288	0.05633791484
289	0.05633791484
290	0.05633610936
291	0.05633610906
292	0.0563349518
293	0.0563349518
294	0.0563349518
295	0.05633494259
296	0.05633441949
297	0.05633223845
298	0.05633222419
299	0.05633069445
300	0.05632986111
301	0.05632986111
302	0.05632774449
303	0.05632774386
304	0.05632772815
305	0.05632626472
306	0.05632336196
307	0.0563227592
308	0.05632112033
309	0.05631992466
310	0.0563192378
311	0.05631838728
312	0.05631733266
313	0.05631637875
314	0.0563147755
315	0.05631393133
316	0.05631256291
317	0.05631128881
318	0.05631127162
319	0.05631127134
320	0.05631126963
321	0.05631053168
322	0.05630964438
323	0.05630794766
324	0.05630754881
325	0.05630754881
326	0.05630694832
327	0.05630581288
328	0.05630581288
329	0.05630443966
330	0.05630311023
331	0.05630217522
332	0.05630107537
333	0.0562991126
334	0.05629911233
335	0.05629911233
336	0.05629776655
337	0.05629629412
338	0.05629624945
339	0.05629624284
340	0.05629617652
341	0.05629539009
342	0.05629434492
343	0.0562943367
344	0.05629306856
345	0.05629217698
346	0.05629041123
347	0.05629040915
348	0.05629039315
349	0.05629008514
350	0.05628901352
351	0.0562886154
352	0.05628743078
353	0.05628639438
354	0.05628466047
355	0.05628404423
356	0.0562833573
357	0.05628237582
358	0.0562823755
359	0.05628078967
360	0.0562800616
361	0.05627933778
362	0.05627876848
363	0.05627755389
364	0.05627755347
365	0.05627754593
366	0.05627710755
367	0.05627543239
368	0.05627543239
369	0.05627484582
370	0.05627416123
371	0.05627278413
372	0.05627204264
373	0.05627022907
374	0.05626963005
375	0.05626911766
376	0.0562684807
377	0.05626848047
378	0.05626795504
379	0.056266934
380	0.05626529561
381	0.0562638348
382	0.0562638348
383	0.05626383404
384	0.05626204565
385	0.05626112454
386	0.05626091143
387	0.05625930468
388	0.05625930468
389	0.05625930468
390	0.05625809211
391	0.05625809211
392	0.05625681348
393	0.05625611949
394	0.0562546544
395	0.05625346276
396	0.05625346276
397	0.05625298454
398	0.05625256152
399	0.05625167474
400	0.05625167459
401	0.05625116797
402	0.05624955804
403	0.05624952523
404	0.05624727876
405	0.05624638454
406	0.05624560628
407	0.05624560058
408	0.05624454973
409	0.05624448882
410	0.05624406839
411	0.05624231056
412	0.05623991516
413	0.05623991516
414	0.05623990795
415	0.05623990771
416	0.05623988651
417	0.05623856002
418	0.05623795704
419	0.05623766506
420	0.05623635629
421	0.05623474047
422	0.05623456234
423	0.05623410187
424	0.05623359959
425	0.0562335107
426	0.05623350033
427	0.05623289455
428	0.05623110875
429	0.05623110875
430	0.05623110374
431	0.05623003518
432	0.05622953014
433	0.05622953014
434	0.05622953014
435	0.05622951772
436	0.05622951754
437	0.05622845868
438	0.05622845868
439	0.05622792537
440	0.05622696503
441	0.05622592234
442	0.05622397115
443	0.05622318263
444	0.05622318263
445	0.05622318263
446	0.05622225554
447	0.05622063573
448	0.05622021686
449	0.05621887678
450	0.05621887678
451	0.05621827213
452	0.05621827213
453	0.05621826243
454	0.05621716334
455	0.05621716334
456	0.05621615604
457	0.05621614756
458	0.05621614306
459	0.05621614288
460	0.05621614288
461	0.05621523104
462	0.0562152194
463	0.0562152194
464	0.05621450696
465	0.0562140995
466	0.05621290737
467	0.05621290696
468	0.05621233171
469	0.05621232808
470	0.05621232808
471	0.0562123238
472	0.0562111324
473	0.05620918075
474	0.05620917127
475	0.05620818955
476	0.05620818914
477	0.05620818914
478	0.05620725603
479	0.05620630266
480	0.05620557136
481	0.05620557079
482	0.05620555958
483	0.05620441926
484	0.05620329879
485	0.05620259043
486	0.05620188409
487	0.05620111772
488	0.05620111772
489	0.05620111733
490	0.05620111729
491	0.05620050912
492	0.05620050498
493	0.05619948164
494	0.05619837896
495	0.05619814666
496	0.05619680074
497	0.05619627234
498	0.05619626354
499	0.0561953421
500	0.05619533601
501	0.05619532667
502	0.05619531815
503	0.05619413069
504	0.05619412125
505	0.0561938376
506	0.05619242172
507	0.05619217886
508	0.05619155025
509	0.05619034592
510	0.05619033786
511	0.0561903299
512	0.05619031958
513	0.05619031198
514	0.05618953001
515	0.05618864753
516	0.05618845305
517	0.0561877485
518	0.05618672749
519	0.05618596029
520	0.05618534759
521	0.05618525143
522	0.05618522289
523	0.05618406129
524	0.05618405401
525	0.05618200027
526	0.05618010495
527	0.05617933056
528	0.05617853519
529	0.05617655577
530	0.05617654879
531	0.05617654399
532	0.05617653682
533	0.05617551109
534	0.05617550623
535	0.05617549415
536	0.05617548127
537	0.05617450018
538	0.05617252289
539	0.05617251633
540	0.05617153681
541	0.05617136127
542	0.0561696009
543	0.05616959414
544	0.05616958786
545	0.05616958183
546	0.05616822571
547	0.0561682189
548	0.05616688173
549	0.05616678086
550	0.05616609778
551	0.05616609115
552	0.05616608264
553	0.05616593677
554	0.05616591339
555	0.05616590764
556	0.05616521006
557	0.05616504564
558	0.05616503975
559	0.05616339327
560	0.05616246285
561	0.05616159182
562	0.05616158619
563	0.05616158053
564	0.05616015091
565	0.05616014715
566	0.05615940519
567	0.05615939964
568	0.05615897373
569	0.05615896828
570	0.05615887294
571	0.05615787204
572	0.05615786679
573	0.05615785705
574	0.05615785058
575	0.05615784474
576	0.05615657652
577	0.05615656845
578	0.0561555791
579	0.05615512117
580	0.05615511332
581	0.05615510838
582	0.05615459488
583	0.05615373766
584	0.0561529085
585	0.05615289917
586	0.05615289426
587	0.05615288944
588	0.05615288333
589	0.05615287861
590	0.05615157925
591	0.05615157259
592	0.05615093782
593	0.05614910256
594	0.05614909795
595	0.05614909343
596	0.05614908899
597	0.05614908014
598	0.05614907473
599	0.05614837657
600	0.05614837221
601	0.05614748831
602	0.05614748086
603	0.05614639469
604	0.05614513746
605	0.05614513279
606	0.05614423866
607	0.056144233
608	0.05614419877
609	0.05614312966
610	0.05614312352
611	0.05614311925
612	0.05614311517
613	0.05614311186
614	0.05614310582
615	0.05614226701
616	0.05614150932
617	0.05614043356
618	0.05614042672
619	0.05614042242
620	0.05614041584
621	0.05613952613
622	0.05613908449
623	0.0561389929
624	0.0561379997
625	0.05613645377
626	0.05613644602
627	0.05613643973
628	0.05613643586
629	0.05613458465
630	0.05613375285
631	0.05613375012
632	0.05613303638
633	0.05613185882
634	0.05613104565
635	0.05613015878
636	0.05612956979
637	0.05612822608
638	0.05612651325
639	0.05612650952
640	0.05612596913
641	0.05612593389
642	0.05612592619
643	0.05612525392
644	0.05612424573
645	0.05612332917
646	0.05612266632
647	0.05612179015
648	0.05612177198
649	0.05612156466
650	0.05611993581
651	0.0561198657
652	0.05611877832
653	0.05611877065
654	0.05611851327
655	0.05611689902
656	0.05611689342
657	0.05611550398
658	0.05611502636
659	0.05611360491
660	0.0561128736
661	0.05611249348
662	0.05611248875
663	0.05611217141
664	0.05611096213
665	0.05611047728
666	0.05610963857
667	0.05610963317
668	0.05610962791
669	0.05610889139
670	0.05610836729
671	0.05610829124
672	0.0561078347
673	0.05610675853
674	0.05610537041
675	0.05610507422
676	0.05610436758
677	0.05610376497
678	0.05610376191
679	0.05610230847
680	0.05610229507
681	0.0561016423
682	0.05610095731
683	0.05610012471
684	0.05609914708
685	0.05609914119
686	0.05609913827
687	0.05609780575
688	0.05609667032
689	0.05609666537
690	0.05609534688
691	0.05609529995
692	0.05609529714
693	0.05609527166
694	0.05609415944
695	0.05609386671
696	0.05609318239
697	0.05609302435
698	0.05609196944
699	0.05609194824
700	0.05609194406
701	0.05609147751
702	0.05609147343
703	0.0560914709
704	0.05609138738
705	0.05609138494
706	0.05609041336
707	0.05608913229
708	0.05608847035
709	0.05608744423
710	0.05608675508
711	0.05608581682
712	0.05608513734
713	0.05608429176
714	0.05608428947
715	0.05608385157
716	0.05608333076
717	0.0560833256
718	0.05608207404
719	0.05608206811
720	0.05608206406
721	0.05608166694
722	0.05608166177
723	0.05608165479
724	0.05608165162
725	0.05608144794
726	0.0560804131
727	0.05608038998
728	0.0560795783
729	0.05607925419
730	0.056078326
731	0.05607740886
732	0.05607692901
733	0.05607692329
734	0.05607640988
735	0.05607556521
736	0.05607487423
737	0.05607392214
738	0.0560739201
739	0.05607321572
740	0.05607249047
741	0.05607175554
742	0.05607091235
743	0.05606980796
744	0.05606980606
745	0.05606980098
746	0.05606886779
747	0.05606798466
748	0.05606694966
749	0.05606635742
750	0.05606527854
751	0.05606469751
752	0.0560640408
753	0.05606403536
754	0.05606401323
755	0.0560640079
756	0.05606400457
757	0.05606334507
758	0.05606332469
759	0.05606226171
760	0.05606165849
761	0.05606101161
762	0.05606058287
763	0.05606057889
764	0.05606013576
765	0.05606013196
766	0.0560593913
767	0.05605928766
768	0.05605852109
769	0.05605772008
770	0.05605700903
771	0.05605621321
772	0.05605551903
773	0.0560551032
774	0.05605509971
775	0.05605465001
776	0.05605459293
777	0.05605386715
778	0.05605356008
779	0.05605343082
780	0.05605232683
781	0.05605165562
782	0.05605100327
783	0.05605045467
784	0.0560489654
785	0.056048386
786	0.05604767422
787	0.05604724398
788	0.05604723814
789	0.05604627648
790	0.05604618483
791	0.05604542763
792	0.05604508579
793	0.05604508398
794	0.05604447359
795	0.05604367236
796	0.05604270106
797	0.05604226651
798	0.0560412589
799	0.05604125613
800	0.05604066773
801	0.05604066596
802	0.05603990996
803	0.05603986418
804	0.05603895857
805	0.0560384827
806	0.05603809262
807	0.05603746179
808	0.05603745917
809	0.05603745525
810	0.05603677697
811	0.05603601867
812	0.05603568994
813	0.05603567296
814	0.05603507865
815	0.05603423765
816	0.0560335855
817	0.0560335838
818	0.05603356811
819	0.056032638
820	0.05603239007
821	0.05603190909
822	0.05603115959
823	0.05602989712
824	0.05602926327
825	0.05602835279
826	0.05602801861
827	0.05602762562
828	0.05602762398
829	0.05602739193
830	0.05602651822
831	0.05602596189
832	0.05602552021
833	0.05602465979
834	0.05602403406
835	0.05602348444
836	0.05602245824
837	0.05602238063
838	0.05602175429
839	0.05602130375
840	0.05602059521
841	0.05602012409
842	0.05601946662
843	0.05601939546
844	0.05601877271
845	0.05601820633
846	0.05601785255
847	0.05601730877
848	0.05601646754
849	0.0560156144
850	0.05601506884
851	0.05601465022
852	0.05601464778
853	0.05601413251
854	0.05601402011
855	0.056013235
856	0.05601312654
857	0.05601230402
858	0.05601165507
859	0.05601116414
860	0.05601016104
861	0.05600934502
862	0.05600873264
863	0.05600811147
864	0.05600735551
865	0.05600659848
866	0.05600591949
867	0.05600528411
868	0.05600527818
869	0.05600469986
870	0.05600393005
871	0.0560027989
872	0.05600233222
873	0.05600164905
874	0.05600095989
875	0.05600039813
876	0.05599951
877	0.05599807449
878	0.0559977948
879	0.05599743654
880	0.05599686204
881	0.05599639294
882	0.05599586398
883	0.05599541645
884	0.05599511164
885	0.05599466171
886	0.05599432613
887	0.05599347619
888	0.05599298576
889	0.05599242824
890	0.05599195996
891	0.05599130734
892	0.05599080366
893	0.05599071218
894	0.0559900425
895	0.05598945907
896	0.05598894905
897	0.05598822299
898	0.05598748684
899	0.05598708193
900	0.05598705621
901	0.05598640294
902	0.05598509469
903	0.05598442048
904	0.05598399178
905	0.05598375882
906	0.0559832755
907	0.05598268906
908	0.05598262213
909	0.05598216364
910	0.05598213014
911	0.05598161649
912	0.05598156081
913	0.05598067773
914	0.05597993732
915	0.05597931042
916	0.05597889776
917	0.05597814542
918	0.05597794288
919	0.05597693275
920	0.05597566216
921	0.05597530002
922	0.05597526353
923	0.05597513088
924	0.05597397367
925	0.05597324306
926	0.05597307045
927	0.05597282264
928	0.05597263112
929	0.05597183599
930	0.05597082461
931	0.0559702124
932	0.05596966779
933	0.05596952169
934	0.05596882552
935	0.05596828507
936	0.05596784128
937	0.05596745534
938	0.05596700712
939	0.0559667037
940	0.05596662314
941	0.05596625528
942	0.05596583264
943	0.05596477795
944	0.05596454312
945	0.05596422833
946	0.05596378655
947	0.05596355172
948	0.05596307854
949	0.0559630229
950	0.05596263149
951	0.05596211097
952	0.05596138685
953	0.05596090051
954	0.05596049941
955	0.05595986338
956	0.05595939731
957	0.05595912009
958	0.05595849405
959	0.05595772784
960	0.05595736236
961	0.05595706296
962	0.0559561016
963	0.05595511648
964	0.05595459922
965	0.05595354775
966	0.05595276147
967	0.05595213288
968	0.05595191791
969	0.05595111565
970	0.05595056646
971	0.05595005542
972	0.05594995634
973	0.05594979855
974	0.05594948304
975	0.0559493318
976	0.05594899719
977	0.05594896096
978	0.05594886113
979	0.05594859642
980	0.05594828599
981	0.05594752635
982	0.05594726531
983	0.05594639234
984	0.0559455944
985	0.05594555349
986	0.05594519952
987	0.05594435342
988	0.05594366556
989	0.05594300043
990	0.05594245844
991	0.0559418201
992	0.05594125159
993	0.05594124704
994	0.05594072216
995	0.05594067653
996	0.05593993821
997	0.05593912998
998	0.05593910911
999	0.05593893241
1000	0.055938254
1001	0.05593743903
1002	0.05593707148
1003	0.05593688873
1004	0.0559368489
1005	0.05593549349
1006	0.05593448291
1007	0.05593374106
1008	0.05593278511
1009	0.05593257199
1010	0.0559319811
1011	0.05593118436
1012	0.05593059319
1013	0.05593057124
1014	0.05593042608
1015	0.05592987808
1016	0.0559296499
1017	0.05592922903
1018	0.05592844712
1019	0.05592788413
1020	0.05592778161
1021	0.05592717499
1022	0.05592664219
1023	0.05592654373
1024	0.05592579554
1025	0.05592576163
1026	0.05592574392
1027	0.05592482287
1028	0.0559238412
1029	0.05592352389
1030	0.05592325409
1031	0.05592292676
1032	0.05592263753
1033	0.05592206128
1034	0.05592165473
1035	0.05592139371
1036	0.05592112176
1037	0.05592101002
1038	0.05592088378
1039	0.0559203432
1040	0.05592011048
1041	0.05591952095
1042	0.05591885564
1043	0.05591858142
1044	0.05591731389
1045	0.05591730439
1046	0.05591728743
1047	0.05591688469
1048	0.05591582384
1049	0.05591532914
1050	0.05591523822
1051	0.05591477751
1052	0.05591420113
1053	0.05591362875
1054	0.05591317959
1055	0.05591263397
1056	0.05591181064
1057	0.05591177595
1058	0.05591177247
1059	0.05591177081
1060	0.0559113912
1061	0.05591138133
1062	0.05591092454
1063	0.05591080265
1064	0.05591052957
1065	0.0559100024
1066	0.05590961809
1067	0.05590951942
1068	0.05590874797
1069	0.05590803101
1070	0.05590802766
1071	0.05590749377
1072	0.05590712913
1073	0.05590616076
1074	0.0559060132
1075	0.0559054444
1076	0.05590476059
1077	0.05590429205
1078	0.0559034038
1079	0.05590334802
1080	0.05590285661
1081	0.05590252262
1082	0.05590178856
1083	0.05590119273
1084	0.05590119012
1085	0.05590086673
1086	0.05590068323
1087	0.0559005256
1088	0.05590023674
1089	0.05589965834
1090	0.05589960296
1091	0.05589851574
1092	0.05589798657
1093	0.05589729094
1094	0.05589728671
1095	0.05589652772
1096	0.05589578532
1097	0.05589502744
1098	0.05589419103
1099	0.05589349496
1100	0.05589331662
1101	0.05589265685
1102	0.05589212796
1103	0.05589170936
1104	0.0558911833
1105	0.05589115354
1106	0.05589104814
1107	0.05589064722
1108	0.05589063708
1109	0.05588987934
1110	0.0558898642
1111	0.05588969086
1112	0.05588934711
1113	0.05588896963
1114	0.05588822629
1115	0.05588810712
1116	0.05588776036
1117	0.05588697929
1118	0.05588691459
1119	0.05588619975
1120	0.05588564489
1121	0.05588489143
1122	0.05588442752
1123	0.05588390394
1124	0.05588388975
1125	0.05588357212
1126	0.05588300199
1127	0.05588230824
1128	0.05588181733
1129	0.05588134504
1130	0.05588099027
1131	0.05588029186
1132	0.05588026681
1133	0.05588016247
1134	0.05587980366
1135	0.05587938717
1136	0.05587848763
1137	0.05587838363
1138	0.05587808868
1139	0.05587749409
1140	0.05587649873
1141	0.05587552057
1142	0.05587496393
1143	0.05587453047
1144	0.05587416106
1145	0.05587356319
1146	0.05587292789
1147	0.05587288677
1148	0.05587276581
1149	0.05587190363
1150	0.05587127335
1151	0.05587074873
1152	0.05587064796
1153	0.0558705425
1154	0.05587006927
1155	0.05586928611
1156	0.05586884107
1157	0.05586841337
1158	0.05586787557
1159	0.05586732559
1160	0.05586699763
1161	0.05586617179
1162	0.05586550608
1163	0.05586507214
1164	0.05586506254
1165	0.05586505571
1166	0.05586458395
1167	0.05586419393
1168	0.05586391653
1169	0.05586377498
1170	0.05586341282
1171	0.05586267066
1172	0.05586225582
1173	0.05586192674
1174	0.05586192197
1175	0.05586132982
1176	0.05586059264
1177	0.05585993906
1178	0.05585978172
1179	0.05585962116
1180	0.05585961798
1181	0.05585918094
1182	0.05585875987
1183	0.05585826373
1184	0.05585790433
1185	0.05585757584
1186	0.05585744302
1187	0.05585725167
1188	0.05585713209
1189	0.05585644412
1190	0.05585642059
1191	0.0558562208
1192	0.05585555225
1193	0.05585482569
1194	0.0558545489
1195	0.05585452764
1196	0.05585397684
1197	0.05585332724
1198	0.05585257409
1199	0.05585213927
1200	0.05585148484
1201	0.05585102416
1202	0.0558508386
1203	0.05585019907
1204	0.05584966964
1205	0.05584963714
1206	0.05584917655
1207	0.05584915595
1208	0.05584867947
1209	0.05584810818
1210	0.05584806473
1211	0.05584786559
1212	0.05584758827
1213	0.05584758696
1214	0.05584740095
1215	0.0558472988
1216	0.05584642096
1217	0.05584632005
1218	0.05584589102
1219	0.05584588642
1220	0.05584520087
1221	0.05584519954
1222	0.05584464961
1223	0.05584445427
1224	0.05584395387
1225	0.05584351532
1226	0.05584298767
1227	0.05584258091
1228	0.05584257575
1229	0.05584257294
1230	0.0558419605
1231	0.05584147723
1232	0.05584145812
1233	0.05584112836
1234	0.05584091625
1235	0.05584050869
1236	0.05583972343
1237	0.05583943946
1238	0.05583922316
1239	0.05583855845
1240	0.05583788264
1241	0.05583749164
1242	0.05583673301
1243	0.0558362058
1244	0.05583558521
1245	0.05583517412
1246	0.05583480956
1247	0.0558347761
1248	0.05583476387
1249	0.05583447153
1250	0.05583440842
1251	0.05583404511
1252	0.05583396146
1253	0.05583356234
1254	0.05583322352
1255	0.0558326364
1256	0.05583209145
1257	0.05583199411
1258	0.05583150055
1259	0.05583138935
1260	0.05583078368
1261	0.0558302551
1262	0.05582969376
1263	0.05582886597
1264	0.05582810902
1265	0.05582772448
1266	0.05582698884
1267	0.05582630216
1268	0.05582629806
1269	0.05582596463
1270	0.05582560626
1271	0.05582509071
1272	0.05582441991
1273	0.05582415915
1274	0.05582384143
1275	0.05582376637
1276	0.05582298858
1277	0.05582298621
1278	0.05582281878
1279	0.05582252268
1280	0.05582250476
1281	0.05582178428
1282	0.05582080771
1283	0.05582077707
1284	0.05582054809
1285	0.05582036262
1286	0.05582020208
1287	0.05581974061
1288	0.05581957034
1289	0.05581874968
1290	0.05581819976
1291	0.05581755644
1292	0.05581696892
1293	0.05581685514
1294	0.05581635837
1295	0.05581629384
1296	0.05581589362
1297	0.05581578229
1298	0.05581522175
1299	0.05581494686
1300	0.05581402169
1301	0.05581352455
1302	0.05581289383
1303	0.05581228534
1304	0.05581196928
1305	0.05581195561
1306	0.05581178499
1307	0.05581120134
1308	0.05581052589
1309	0.05581034992
1310	0.05580959681
1311	0.05580947779
1312	0.05580890255
1313	0.05580772252
1314	0.05580719154
1315	0.05580655495
1316	0.05580629829
1317	0.05580617388
1318	0.0558059935
1319	0.05580552116
1320	0.05580498306
1321	0.055804528
1322	0.05580424898
1323	0.05580353025
1324	0.05580330178
1325	0.05580329733
1326	0.05580285259
1327	0.05580274912
1328	0.05580212706
1329	0.05580201002
1330	0.05580151745
1331	0.05580150938
1332	0.05580109463
1333	0.05580104344
1334	0.05580080535
1335	0.05579997203
1336	0.0557998805
1337	0.05579967889
1338	0.05579967453
1339	0.05579882075
1340	0.05579862731
1341	0.05579788935
1342	0.05579751832
1343	0.05579706319
1344	0.05579670783
1345	0.05579662894
1346	0.05579617566
1347	0.05579553869
1348	0.05579515117
1349	0.05579478886
1350	0.0557946145
1351	0.05579395726
1352	0.05579337808
1353	0.05579326479
1354	0.05579303957
1355	0.05579266105
1356	0.0557923981
1357	0.05579177391
1358	0.0557911405
1359	0.05579090766
1360	0.0557904711
1361	0.05578987066
1362	0.05578941382
1363	0.05578936132
1364	0.05578915203
1365	0.05578898415
1366	0.05578835563
1367	0.05578833454
1368	0.05578832887
1369	0.05578751122
1370	0.0557872401
1371	0.05578703361
1372	0.05578693254
1373	0.05578657992
1374	0.05578603459
1375	0.05578575401
1376	0.0557852864
1377	0.05578489249
1378	0.05578416363
1379	0.05578405277
1380	0.05578359503
1381	0.05578359293
1382	0.05578317318
1383	0.0557831623
1384	0.0557824986
1385	0.05578211318
1386	0.05578206025
1387	0.05578191067
1388	0.05578124976
1389	0.05578096554
1390	0.05578094879
1391	0.05578059864
1392	0.05578001422
1393	0.0557796275
1394	0.05577932382
1395	0.05577930271
1396	0.05577879731
1397	0.05577826853
1398	0.05577747
1399	0.05577718398
1400	0.05577678138
1401	0.055775802
1402	0.05577533374
1403	0.05577486689
1404	0.05577454034
1405	0.0557738334
1406	0.05577363493
1407	0.05577362966
1408	0.05577329907
1409	0.0557728565
1410	0.05577253541
1411	0.05577178019
1412	0.05577131414
1413	0.05577082385
1414	0.05577074142
1415	0.05577065159
1416	0.05577020446
1417	0.05577018816
1418	0.05576975024
1419	0.05576955941
1420	0.05576932425
1421	0.05576899828
1422	0.05576886272
1423	0.05576803884
1424	0.0557679403
1425	0.05576769875
1426	0.05576738855
1427	0.05576666769
1428	0.05576609673
1429	0.05576602361
1430	0.05576577919
1431	0.05576577212
1432	0.05576565729
1433	0.05576518045
1434	0.05576470184
1435	0.05576410439
1436	0.05576367543
1437	0.05576334031
1438	0.05576333319
1439	0.05576298624
1440	0.05576271468
1441	0.05576221687
1442	0.05576173886
1443	0.05576125164
1444	0.05576067564
1445	0.05576024375
1446	0.05576015908
1447	0.05576000509
1448	0.05575999891
1449	0.05575927669
1450	0.05575908318
1451	0.05575848536
1452	0.05575790448
1453	0.05575775913
1454	0.05575750905
1455	0.05575720231
1456	0.05575675438
1457	0.05575653176
1458	0.05575622402
1459	0.05575585204
1460	0.05575543614
1461	0.05575464836
1462	0.05575443862
1463	0.05575428056
1464	0.05575419453
1465	0.05575357746
1466	0.05575351528
1467	0.05575341047
1468	0.05575301056
1469	0.05575242797
1470	0.05575198474
1471	0.05575172308
1472	0.05575114895
1473	0.05575051603
1474	0.05574991505
1475	0.05574980081
1476	0.05574977108
1477	0.05574975318
1478	0.05574948845
1479	0.05574888009
1480	0.05574850719
1481	0.05574769877
1482	0.05574695575
1483	0.05574657937
1484	0.05574625438
1485	0.05574572959
1486	0.05574553757
1487	0.05574493729
1488	0.05574493357
1489	0.05574434405
1490	0.05574422478
1491	0.05574422015
1492	0.05574408384
1493	0.05574349441
1494	0.0557430586
1495	0.05574267995
1496	0.05574251036
1497	0.0557418943
1498	0.05574115777
1499	0.05574082225
